"","Asplanchna_sieboldi","Batrachospermum_gelatinosum","Bothrioneurum_vejdovskyanum","Chaetogaster_diastrophus","Chironomidae","Chironomus_luridus","Chironomus_sp._BOLD:AAI4299","Chydorus_brevilabris","Corophium_multisetosum","Crangonyx_floridanus","Crangonyx_pseudogracilis","Cricotopus","Cricotopus_laricomalis","Cyclopidae","Daphnia","Dikerogammarus_villosus","Diptera","Dreissena_polymorpha","Euchlanis_dilatata","Gammarus_tigrinus","Gammarus_zaddachi","Harmonia_axyridis","Hydra","Hydra_oligactis","Lype_phaeopa","Osmia_bicornis","Polyphemus_pediculus","Radix_auricularia","Stenostomum_sthenum","Stylaria_lacustris","Tubifex_tubifex","time","Crangonyx","Hydra_circumcincta","Leptodora_kindtii","Oxyethira_flavicornis","Physella_acuta","Podocopida","Porcellio_scaber","Potamothrix_moldaviensis","Sargus_bipunctatus","Stempellina_bausei","Stempellinella_edwardsi","Tydeidae","samples_id","site"
"142",0,0,0,0,0,0,0,0,0,0.00652173913043478,0.00434782608695652,0,0,0,0,0.104347826086957,0,0,0,0,0.884782608695652,0,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB528","RB"
"143",0,0,0,0,0,0,0,0,0,0.0142857142857143,0,0,0,0,0,0,0,0,0,0,0.985714285714286,0,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB527","RB"
"144",0,0,0,0,0,0,0,0,0.692307692307692,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB304","RB"
"145",0,0,0,0,0,0,0,0,0.435483870967742,0.145161290322581,0.258064516129032,0,0,0,0,0,0,0,0,0,0.161290322580645,0,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB303","RB"
"146",0,0.381390593047035,0,0,0,0,0,0,0.0178936605316973,0,0.0158486707566462,0,0,0,0,0,0,0,0,0,0.584867075664622,0,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB302","RB"
"147",0,0,0,0,0,0,0,0,0.999874111628652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB301","RB"
"148",0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB502","RB"
"149",0,0,0,0,0,0,0,0,0,0.0167597765363128,0.0111731843575419,0,0,0,0,0,0,0,0,0,0.932960893854749,0.0391061452513966,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB501","RB"
"150",0,0,0,0,0,0,0,0,0,0,0.00638297872340425,0,0,0,0,0.0893617021276596,0,0,0,0,0.904255319148936,0,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB402","RB"
"151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286821705426357,0,0,0,0,0.713178294573643,0,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB401","RB"
"152",0,0,0,0,0,0,0,0,0,0.0360824742268041,0,0,0,0,0,0,0,0,0,0,0.963917525773196,0,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB308","RB"
"153",0,0,0,0,0,0,0,0,0,0,0.00467289719626168,0,0,0,0,0,0,0,0,0,0.995327102803738,0,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB307","RB"
"154",0,0,0,0,0,0,0,0,0,0.0990990990990991,0.018018018018018,0,0,0,0,0,0,0,0,0,0.882882882882883,0,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB306","RB"
"155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204081632653061,0,0,0,0,0.795918367346939,0,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB305","RB"
"156",0,0,0,0,0,0,0,0,0,0.00137174211248285,0.000979815794630609,0,0,0,0,0,0,0,0,0,0.897119341563786,0,0,0.100529100529101,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB509","RB"
"157",0,0,0,0,0,0,0.0985915492957746,0,0,0,0.00131455399061033,0,0,0,0,0,0,0,0,0,0.875492957746479,0,0.00150234741784038,0.0223474178403756,0,0,0,0,0,0.000751173708920188,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB508","RB"
"158",0,0,0,0,0,0,0,0,0.004149377593361,0,0.00553250345781466,0,0,0,0,0.004149377593361,0,0,0,0,0.508990318118949,0,0,0,0,0,0,0.477178423236515,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB507","RB"
"159",0,0,0,0,0,0,0,0,0,0.00267124594543026,0.000381606563632894,0,0,0,0,0,0,0,0,0,0.942949818736882,0,0,0.0539973287540546,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB506","RB"
"160",0,0,0,0,0,0,0,0,0,0,0.00279684719043987,0,0,0,0,0.000508517670989067,0,0,0,0,0.996694635138571,0,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB505","RB"
"161",0,0,0,0,0,0,0,0,0,0.00548446069469835,0.0036563071297989,0,0,0,0,0.00182815356489945,0,0,0,0,0.870201096892139,0,0,0.118829981718464,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB504","RB"
"163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766273705791902,0,0.00153767298821117,0.230138390568939,0,0.00205023065094823,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB607","RB"
"164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000951760757401192,0,0.983269047738316,0,0,0.00874951994523201,0.00702967155905091,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB606","RB"
"165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895157498824636,0,0,0.104842501175364,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB605","RB"
"166",0,0,0,0.0397098129056892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960290187094311,0,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB604","RB"
"167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490869728915663,0,0.0872552710843374,0.421875,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB603","RB"
"168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916727672035139,0,0.00933382137628111,0.0739385065885798,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB602","RB"
"169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB601","RB"
"170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB535","RB"
"171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984,0,0,0,0,0.016,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB613","RB"
"172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB612","RB"
"173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428189116859946,0,0.692239072256914,0,0.0223015165031222,0.238180196253345,0,0.00446030330062444,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB611","RB"
"174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205992509363296,0,0,0,0.689138576779026,0,0,0.104868913857678,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB610","RB"
"175",0.00838644750083864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854746729285475,0,0,0.136866823213687,0,0,0,0,0,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB609","RB"
"176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390022675736961,0,0.120181405895692,0.458049886621315,0,0.0090702947845805,0,0,0.0226757369614512,0,0,"May",0,0,0,0,0,0,0,0,0,0,0,0,"RB608","RB"
"233",0,0,0,0,0,0,0,0,0,0.398216939078752,0,0,0,0,0,0,0,0,0,0,0.599306587419515,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB301","RB"
"234",0,0,0,0,0,0,0,0,0,0,0.205430566330489,0,0,0,0,0,0,0,0,0,0.789604344453064,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB302","RB"
"235",0,0,0,0,0,0,0,0,0,0,0.251809459686921,0,0,0,0,0,0,0,0,0,0.740447736071368,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB303","RB"
"236",0,0,0,0,0,0,0,0,0,0,0.36253061914013,0,0,0,0,0,0,0,0,0,0.636033448771011,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB304","RB"
"237",0,0,0,0,0,0,0,0,0,0,0.122817845177217,0,0,0,0,0,0,0,0,0,0.875595133133486,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB305","RB"
"238",0,0,0,0,0,0,0,0,0,0,0.964733261725743,0,0,0,0,0,0,0,0,0,0.0337898317221626,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB401","RB"
"239",0,0,0,0,0,0,0,0,0,0,0.925236806495264,0,0,0,0,0,0,0,0,0,0.0718313035633739,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB402","RB"
"240",0,0,0,0,0,0,0,0,0,0,0.891229789318961,0,0,0,0,0,0,0,0,0,0.105013882083946,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB403","RB"
"241",0,0,0,0,0,0,0,0,0,0,0.950449807225475,0,0,0,0,0,0,0,0,0,0.0469798657718121,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB404","RB"
"242",0,0,0,0,0,0,0,0,0,0,0.996213555471412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB405","RB"
"243",0,0,0,0,0,0,0,0,0,0,0.994452300663548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB406","RB"
"244",0,0,0,0,0,0,0,0,0,0,0.961403145695364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB407","RB"
"245",0,0,0,0,0,0,0,0,0,0,0.996673055364698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB408","RB"
"246",0,0,0,0,0,0,0,0,0,0,0.925659166719782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0.0564301952535747,0,0,0,0,0,"RB409","RB"
"247",0,0,0,0,0,0,0,0,0,0,0.990861041504348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB410","RB"
"248",0,0,0,0,0,0,0,0,0,0,0.988906448514146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB411","RB"
"249",0,0,0,0,0,0,0,0,0,0,0.751894402346615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0.169314755968386,0,0,0,0,0,"RB412","RB"
"250",0,0,0,0,0,0,0,0,0,0.00732984293193717,0,0,0,0,0,0,0,0,0,0,0.991204188481675,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB501","RB"
"251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997368574937138,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB502","RB"
"252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993223471430772,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB503","RB"
"253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988531739622032,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB504","RB"
"254",0,0,0,0,0,0,0,0,0,0.0063350102478107,0,0,0,0,0,0,0,0,0,0,0.98900689398174,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB505","RB"
"255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980732177263969,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB506","RB"
"256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989609458975278,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB507","RB"
"257",0,0,0,0,0,0,0,0,0,0.00645161290322581,0,0,0,0,0,0,0,0,0,0,0.986693548387097,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB508","RB"
"258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906718489727929,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB509","RB"
"259",0,0,0,0,0,0,0,0,0,0.0101206695212145,0,0,0,0,0,0,0,0,0,0,0.987154534838458,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB510","RB"
"260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994625261272021,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB511","RB"
"261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995618838992333,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB512","RB"
"262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989633877370975,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB601","RB"
"263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993032052558232,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB602","RB"
"264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996257018091079,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB603","RB"
"265",0,0,0,0,0.00636942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986464968152866,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB604","RB"
"266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992150706436421,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB605","RB"
"267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622466734902764,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB606","RB"
"268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996446302586883,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB607","RB"
"269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99269987735794,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB608","RB"
"270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994677419354839,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB609","RB"
"271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993485342019544,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB610","RB"
"272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993385936412161,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB611","RB"
"273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993726641751201,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB612","RB"
"274",0,0,0.7040364300982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294817384839379,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB613","RB"
"275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998928408572731,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB614","RB"
"276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998137898929292,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB615","RB"
"277",0,0,0,0,0.612293853073463,0,0,0,0,0,0,0,0,0,0,0.015592203898051,0,0,0,0,0.370014992503748,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB616","RB"
"278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996345612634939,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB617","RB"
"279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99517280545189,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB618","RB"
"280",0,0,0,0,0,0,0,0,0,0,0.0159964452343924,0,0,0,0,0.0111086425238836,0,0,0,0,0.970228838035992,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB619","RB"
"281",0,0,0,0,0,0,0,0,0,0,0.0138672599184279,0,0,0,0,0,0,0,0,0,0.982054134223211,0,0,0,0,0,0,0,0,0,0,"Oct",0,0,0,0,0,0,0,0,0,0,0,0,"RB620","RB"
